z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
1426	4.17812013626	3.80028295517	-999.25	-999.25	4.93269872665	-999.25	3.35088300705	-999.25	-999.25	-999.25	4.86072492599	-999.25	-999.25	
1427	4.11632871628	3.83346939087	-999.25	-999.25	5.00201702118	-999.25	3.3718149662	-999.25	-999.25	-999.25	4.61461210251	-999.25	-999.25	
1428	4.40456914902	3.67072272301	-999.25	-999.25	5.05349111557	-999.25	3.57332873344	-999.25	-999.25	-999.25	4.69974946976	-999.25	-999.25	
1429	4.78251981735	3.75973391533	-999.25	-999.25	5.15434408188	-999.25	3.7487385273	-999.25	-999.25	-999.25	4.96623897552	-999.25	-999.25	
1430	4.74552822113	3.76848077774	-999.25	-999.25	4.88602781296	-999.25	3.92337155342	-999.25	-999.25	-999.25	4.89550256729	-999.25	-999.25	
1431	4.89564275742	4.01721715927	-999.25	-999.25	4.61598968506	-999.25	3.84287834167	-999.25	-999.25	-999.25	4.29820251465	-999.25	-999.25	
1432	4.78473520279	3.83026862144	-999.25	-999.25	4.85085821152	-999.25	3.63774180412	-999.25	-999.25	-999.25	4.88115882874	-999.25	-999.25	
1433	4.33505535126	3.88512563705	-999.25	-999.25	4.92156982422	-999.25	3.72810435295	-999.25	-999.25	-999.25	4.66820669174	-999.25	-999.25	
1434	4.79515743256	3.96329402924	-999.25	-999.25	5.12852668762	-999.25	3.9329726696	-999.25	-999.25	-999.25	4.23877096176	-999.25	-999.25	
1435	4.81985330582	3.69160461426	-999.25	-999.25	4.68979215622	-999.25	4.24713277817	-999.25	-999.25	-999.25	4.88782787323	-999.25	-999.25	
1436	4.90277671814	3.72005081177	-999.25	-999.25	4.8734164238	-999.25	3.6527569294	-999.25	-999.25	-999.25	4.90820169449	-999.25	-999.25	
1437	4.94351291656	3.63988995552	-999.25	-999.25	5.06759595871	-999.25	3.90500569344	-999.25	-999.25	-999.25	4.84695053101	-999.25	-999.25	
1438	4.76297426224	3.5700712204	-999.25	-999.25	4.87368535995	-999.25	3.69302368164	-999.25	-999.25	-999.25	4.79547357559	-999.25	-999.25	
1439	4.80645084381	3.61941385269	-999.25	-999.25	4.72741365433	-999.25	3.63814616203	-999.25	-999.25	-999.25	4.80002641678	-999.25	-999.25	
1440	5.00288391113	3.89915418625	-999.25	-999.25	4.86993741989	-999.25	3.40126228333	-999.25	-999.25	-999.25	4.82972431183	-999.25	-999.25	
1441	4.92205476761	3.86487698555	-999.25	-999.25	4.97524785995	-999.25	3.92448115349	-999.25	-999.25	-999.25	4.88146114349	-999.25	-999.25	
1442	4.33516311646	4.1118516922	-999.25	-999.25	5.00773143768	-999.25	4.35789251328	-999.25	-999.25	-999.25	4.81941556931	-999.25	-999.25	
1443	4.95889234543	4.56751441956	-999.25	-999.25	4.82616615295	-999.25	4.4849896431	-999.25	-999.25	-999.25	4.74702644348	-999.25	-999.25	
1444	4.65642595291	5.79877328873	-999.25	-999.25	4.59613656998	-999.25	4.38798475266	-999.25	-999.25	-999.25	4.79345273972	-999.25	-999.25	
1445	4.35571432114	6.08113861084	-999.25	-999.25	4.69004011154	-999.25	4.28807115555	-999.25	-999.25	-999.25	4.35724115372	-999.25	-999.25	
1446	5.11153364182	6.06005716324	-999.25	-999.25	4.59766292572	-999.25	4.25482559204	-999.25	-999.25	-999.25	4.49657917023	-999.25	-999.25	
1447	5.55146694183	6.04777193069	-999.25	-999.25	4.58235549927	-999.25	4.33326339722	-999.25	-999.25	-999.25	4.58292293549	-999.25	-999.25	
1448	4.89579916	6.10354280472	-999.25	-999.25	4.75264215469	-999.25	4.32324838638	-999.25	-999.25	-999.25	4.33401536942	-999.25	-999.25	
1449	4.82589864731	6.0893034935	-999.25	-999.25	5.01488542557	-999.25	4.42036008835	-999.25	-999.25	-999.25	4.55150842667	-999.25	-999.25	
1450	5.80365371704	5.20584154129	-999.25	-999.25	5.13415718079	-999.25	4.47633218765	-999.25	-999.25	-999.25	4.23892068863	-999.25	-999.25	
1451	5.25658369064	4.49390935898	-999.25	-999.25	5.04287481308	-999.25	4.46917057037	-999.25	-999.25	-999.25	4.29871702194	-999.25	-999.25	
1452	4.86728858948	4.52932500839	-999.25	-999.25	5.19419717789	-999.25	4.47947263718	-999.25	-999.25	-999.25	4.16676282883	-999.25	-999.25	
1453	4.81053495407	4.55790615082	-999.25	-999.25	4.95736169815	-999.25	4.42059993744	-999.25	-999.25	-999.25	4.50906705856	-999.25	-999.25	
1454	4.91828393936	4.77853536606	-999.25	-999.25	4.74859619141	-999.25	4.28507804871	-999.25	-999.25	-999.25	3.92884063721	-999.25	-999.25	
1455	5.07366323471	5.01391506195	-999.25	-999.25	4.83558702469	-999.25	4.60012435913	-999.25	-999.25	-999.25	3.94165968895	-999.25	-999.25	
1456	4.8283495903	4.95570087433	-999.25	-999.25	5.05467939377	-999.25	4.91973924637	-999.25	-999.25	-999.25	4.24866485596	-999.25	-999.25	
1457	4.78171110153	4.38374567032	-999.25	-999.25	5.03054237366	-999.25	4.52566862106	-999.25	-999.25	-999.25	4.01716470718	-999.25	-999.25	
1458	5.11175775528	4.91322374344	-999.25	-999.25	5.0912733078	-999.25	3.74216985703	-999.25	-999.25	-999.25	4.13536119461	-999.25	-999.25	
1459	5.08467340469	4.90444421768	-999.25	-999.25	5.25453519821	-999.25	3.12140655518	-999.25	-999.25	-999.25	4.58243751526	-999.25	-999.25	
1460	4.96820116043	4.92171144485	-999.25	-999.25	4.96101999283	-999.25	4.1035618782	-999.25	-999.25	-999.25	4.26064729691	-999.25	-999.25	
1461	5.06988859177	4.80009174347	-999.25	-999.25	4.6828379631	-999.25	3.86062145233	-999.25	-999.25	-999.25	4.45830917358	-999.25	-999.25	
1462	4.81617641449	4.81707429886	-999.25	-999.25	4.77850580215	-999.25	4.48795604706	-999.25	-999.25	-999.25	4.49718332291	-999.25	-999.25	
1463	4.83495473862	4.50869607925	-999.25	-999.25	4.86773967743	-999.25	4.48729133606	-999.25	-999.25	-999.25	4.44668149948	-999.25	-999.25	
1464	5.02645635605	4.97770500183	-999.25	-999.25	4.84101438522	-999.25	4.54760456085	-999.25	-999.25	-999.25	3.97548317909	-999.25	-999.25	
1465	4.60941457748	4.5724029541	-999.25	-999.25	4.80091142654	-999.25	4.28040742874	-999.25	-999.25	-999.25	3.88438749313	-999.25	-999.25	
1466	4.56444978714	4.81407499313	-999.25	-999.25	4.70699882507	-999.25	4.46529579163	-999.25	-999.25	-999.25	4.89188718796	-999.25	-999.25	
1467	4.54939937592	4.72356176376	-999.25	-999.25	5.20034122467	-999.25	4.47493839264	-999.25	-999.25	-999.25	5.02601385117	-999.25	-999.25	
1468	4.38768053055	4.70864534378	-999.25	-999.25	5.07363080978	-999.25	3.71127319336	-999.25	-999.25	-999.25	4.9923324585	-999.25	-999.25	
1469	4.62684583664	4.80866289139	-999.25	-999.25	4.63476037979	-999.25	4.57321453094	-999.25	-999.25	-999.25	4.57164621353	-999.25	-999.25	
1470	5.42252779007	4.85107851028	-999.25	-999.25	5.104783535	-999.25	4.29744529724	-999.25	-999.25	-999.25	4.51201248169	-999.25	-999.25	
1471	4.66410827637	4.76521205902	-999.25	-999.25	4.88577508926	-999.25	4.21762943268	-999.25	-999.25	-999.25	4.82475614548	-999.25	-999.25	
1472	4.83894109726	4.84057712555	-999.25	-999.25	4.83564758301	-999.25	3.77793717384	-999.25	-999.25	-999.25	4.84039735794	-999.25	-999.25	
1473	4.76599216461	4.8419303894	-999.25	-999.25	5.24980354309	-999.25	3.30585193634	-999.25	-999.25	-999.25	4.93225240707	-999.25	-999.25	
1474	4.4371881485	4.54662084579	-999.25	-999.25	5.37019777298	-999.25	3.1513106823	-999.25	-999.25	-999.25	5.07862854004	-999.25	-999.25	
1475	4.11984682083	4.1592502594	-999.25	-999.25	4.90104579926	-999.25	3.16895866394	-999.25	-999.25	-999.25	4.580909729	-999.25	-999.25	
1476	4.23587989807	4.08633375168	-999.25	-999.25	4.66493082047	-999.25	3.44339776039	-999.25	-999.25	-999.25	4.41603946686	-999.25	-999.25	
1477	4.98096942902	4.31829214096	-999.25	-999.25	4.69382429123	-999.25	4.29211378098	-999.25	-999.25	-999.25	4.55264139175	-999.25	-999.25	
1478	5.29928064346	4.83196926117	-999.25	-999.25	4.63538980484	-999.25	4.38965463638	-999.25	-999.25	-999.25	4.82063770294	-999.25	-999.25	
1479	5.08415746689	4.88936853409	-999.25	-999.25	4.78812837601	-999.25	4.25501871109	-999.25	-999.25	-999.25	4.85014438629	-999.25	-999.25	
1480	4.60395479202	4.95476579666	-999.25	-999.25	4.65201950073	-999.25	4.11016130447	-999.25	-999.25	-999.25	4.47627210617	-999.25	-999.25	
1481	4.68055105209	4.76019668579	-999.25	-999.25	4.7802324295	-999.25	3.91128969193	-999.25	-999.25	-999.25	4.80809497833	-999.25	-999.25	
1482	5.04121446609	4.31916189194	-999.25	-999.25	4.79447317123	-999.25	3.64273667336	-999.25	-999.25	-999.25	4.86976146698	-999.25	-999.25	
1483	4.94547557831	4.81035995483	-999.25	-999.25	5.10946512222	-999.25	3.68436050415	-999.25	-999.25	-999.25	4.52873945236	-999.25	-999.25	
1484	5.05759572983	4.82574892044	-999.25	-999.25	5.16266345978	-999.25	3.47501277924	-999.25	-999.25	-999.25	4.74599504471	-999.25	-999.25	
1485	5.06245136261	4.90213346481	-999.25	-999.25	5.0558886528	-999.25	3.42007613182	-999.25	-999.25	-999.25	4.78896284103	-999.25	-999.25	
1486	4.6255569458	4.98642396927	-999.25	-999.25	4.74048852921	-999.25	3.34067702293	-999.25	-999.25	-999.25	4.90935659409	-999.25	-999.25	
1487	4.73751306534	4.6596121788	-999.25	-999.25	5.17298126221	-999.25	3.29797410965	-999.25	-999.25	-999.25	4.81885766983	-999.25	-999.25	
1488	4.74334287643	4.82869577408	-999.25	-999.25	5.28842687607	-999.25	3.1941640377	-999.25	-999.25	-999.25	4.51796102524	-999.25	-999.25	
1489	5.11993503571	4.97329282761	-999.25	-999.25	4.74767827988	-999.25	3.13108706474	-999.25	-999.25	-999.25	4.58851051331	-999.25	-999.25	
1490	4.97674226761	4.88169384003	-999.25	-999.25	4.88898563385	-999.25	3.22619819641	-999.25	-999.25	-999.25	4.51399374008	-999.25	-999.25	
1491	4.6512169838	4.23144960403	-999.25	-999.25	4.99546575546	-999.25	3.2801361084	-999.25	-999.25	-999.25	4.46073865891	-999.25	-999.25	
1492	4.97100400925	4.91038417816	-999.25	-999.25	4.93909597397	-999.25	3.16227841377	-999.25	-999.25	-999.25	4.56656646729	-999.25	-999.25	
1493	5.22067594528	4.66570901871	-999.25	-999.25	4.72907781601	-999.25	3.10121655464	-999.25	-999.25	-999.25	4.72117471695	-999.25	-999.25	
1494	4.71469545364	4.38724184036	-999.25	-999.25	4.83352899551	-999.25	3.72506737709	-999.25	-999.25	-999.25	4.91520404816	-999.25	-999.25	
1495	4.67865991592	5.02154779434	-999.25	-999.25	5.27691316605	-999.25	4.85556459427	-999.25	-999.25	-999.25	4.74729394913	-999.25	-999.25	
1496	4.83839416504	4.97910404205	-999.25	-999.25	5.1834192276	-999.25	4.46287584305	-999.25	-999.25	-999.25	4.89086866379	-999.25	-999.25	
1497	5.00803375244	4.86553430557	-999.25	-999.25	4.84607219696	-999.25	3.93815970421	-999.25	-999.25	-999.25	4.99180650711	-999.25	-999.25	
1498	5.01182413101	4.8162317276	-999.25	-999.25	5.22645902634	-999.25	3.84835314751	-999.25	-999.25	-999.25	4.49903726578	-999.25	-999.25	
1499	4.63411712646	4.81200695038	-999.25	-999.25	5.16549444199	-999.25	3.85532402992	-999.25	-999.25	-999.25	4.57737874985	-999.25	-999.25	
1500	4.68755865097	4.82424402237	-999.25	-999.25	4.87940597534	-999.25	3.79078364372	-999.25	-999.25	-999.25	4.67553091049	-999.25	-999.25	
1501	4.62755298615	4.82536363602	-999.25	-999.25	4.98754453659	-999.25	3.81091666222	-999.25	-999.25	-999.25	4.7894525528	-999.25	-999.25	
1502	4.53664207458	4.77270317078	-999.25	-999.25	4.94932937622	-999.25	3.8499610424	-999.25	-999.25	-999.25	4.80747652054	-999.25	-999.25	
1503	4.74555921555	4.81243753433	-999.25	-999.25	4.97867822647	-999.25	3.87557196617	-999.25	-999.25	-999.25	5.04215335846	-999.25	-999.25	
1504	4.94546842575	5.11438846588	-999.25	-999.25	4.84992837906	-999.25	4.39697790146	-999.25	-999.25	-999.25	4.87628650665	-999.25	-999.25	
1505	5.10964393616	4.82750368118	-999.25	-999.25	5.05308008194	-999.25	4.57633066177	-999.25	-999.25	-999.25	4.48291063309	-999.25	-999.25	
1506	4.95619106293	4.76743078232	-999.25	-999.25	5.0109667778	-999.25	4.70803880692	-999.25	-999.25	-999.25	4.50131416321	-999.25	-999.25	
1507	5.07996749878	5.05503129959	-999.25	-999.25	4.90850305557	-999.25	4.86833190918	-999.25	-999.25	-999.25	4.68103075027	-999.25	-999.25	
1508	5.10488843918	4.7922744751	-999.25	-999.25	4.84102106094	-999.25	4.83863115311	-999.25	-999.25	-999.25	4.71224498749	-999.25	-999.25	
1509	4.65790224075	4.71132612228	-999.25	-999.25	4.97803544998	-999.25	4.70493459702	-999.25	-999.25	-999.25	4.68215990067	-999.25	-999.25	
1510	4.78051519394	4.97710943222	-999.25	-999.25	4.93092060089	-999.25	3.37155461311	-999.25	-999.25	-999.25	4.48586130142	-999.25	-999.25	
1511	4.9582362175	4.78954601288	-999.25	-999.25	4.98662805557	-999.25	3.14080834389	-999.25	-999.25	-999.25	4.97709131241	-999.25	-999.25	
1512	5.0104765892	4.56583976746	-999.25	-999.25	4.77581501007	-999.25	4.02999353409	-999.25	-999.25	-999.25	4.98540353775	-999.25	-999.25	
1513	5.02673625946	5.0181684494	-999.25	-999.25	4.88414907455	-999.25	4.69424390793	-999.25	-999.25	-999.25	4.48387813568	-999.25	-999.25	
1514	5.23210096359	4.50297498703	-999.25	-999.25	4.94505739212	-999.25	4.1233663559	-999.25	-999.25	-999.25	4.90942335129	-999.25	-999.25	
1515	5.10198640823	4.4521074295	-999.25	-999.25	4.75384664536	-999.25	3.91910672188	-999.25	-999.25	-999.25	4.81925153732	-999.25	-999.25	
1516	4.69048500061	4.45850563049	-999.25	-999.25	4.76779699326	-999.25	3.56357932091	-999.25	-999.25	-999.25	4.50840854645	-999.25	-999.25	
1517	4.77818059921	4.28737401962	-999.25	-999.25	4.87663936615	-999.25	3.56149172783	-999.25	-999.25	-999.25	4.92889356613	-999.25	-999.25	
1518	4.84953165054	4.41939496994	-999.25	-999.25	4.75839614868	-999.25	3.76568627357	-999.25	-999.25	-999.25	5.24359035492	-999.25	-999.25	
1519	4.87677145004	4.85298061371	-999.25	-999.25	4.91411304474	-999.25	4.28892374039	-999.25	-999.25	-999.25	5.05085372925	-999.25	-999.25	
1520	4.75203466415	4.56872558594	-999.25	-999.25	5.07357549667	-999.25	3.68007969856	-999.25	-999.25	-999.25	4.38830804825	-999.25	-999.25	
1521	4.79077577591	4.7499961853	-999.25	-999.25	4.95358324051	-999.25	3.44582557678	-999.25	-999.25	-999.25	4.58194446564	-999.25	-999.25	
1522	5.20301485062	4.77706003189	-999.25	-999.25	4.95149993896	-999.25	3.7112736702	-999.25	-999.25	-999.25	4.41953134537	-999.25	-999.25	
1523	5.00342321396	4.67520189285	-999.25	-999.25	5.06038093567	-999.25	3.92080378532	-999.25	-999.25	-999.25	4.51861047745	-999.25	-999.25	
1524	4.66923236847	4.38961267471	-999.25	-999.25	4.9365811348	-999.25	3.60403037071	-999.25	-999.25	-999.25	4.56824064255	-999.25	-999.25	
1525	5.07201433182	4.07543897629	-999.25	-999.25	4.97622680664	-999.25	3.57862687111	-999.25	-999.25	-999.25	4.52824544907	-999.25	-999.25	
1526	4.85328578949	4.76080322266	-999.25	-999.25	5.10005664825	-999.25	3.63455891609	-999.25	-999.25	-999.25	4.62362337112	-999.25	-999.25	
1527	4.80768966675	5.17936325073	-999.25	-999.25	5.51042413712	-999.25	3.63576865196	-999.25	-999.25	-999.25	4.85944795609	-999.25	-999.25	
1528	5.19274902344	5.12191438675	-999.25	-999.25	6.01458644867	-999.25	3.94615769386	-999.25	-999.25	-999.25	5.07588338852	-999.25	-999.25	
1529	5.3423037529	4.80698680878	-999.25	-999.25	5.76237630844	-999.25	3.82628750801	-999.25	-999.25	-999.25	5.04366397858	-999.25	-999.25	
1530	4.78342437744	4.68864297867	-999.25	-999.25	5.37064790726	-999.25	3.87918257713	-999.25	-999.25	-999.25	4.75140047073	-999.25	-999.25	
1531	4.66512203217	4.88935232162	-999.25	-999.25	5.44076299667	-999.25	3.90352392197	-999.25	-999.25	-999.25	4.8750500679	-999.25	-999.25	
1532	4.66194200516	4.9129576683	-999.25	-999.25	5.43838882446	-999.25	3.68915057182	-999.25	-999.25	-999.25	5.21404409409	-999.25	-999.25	
1533	4.65545558929	4.98428106308	-999.25	-999.25	5.49585056305	-999.25	3.56893658638	-999.25	-999.25	-999.25	5.06792354584	-999.25	-999.25	
1534	4.6920466423	5.09148550034	-999.25	-999.25	5.32055521011	-999.25	3.68967556953	-999.25	-999.25	-999.25	4.48517465591	-999.25	-999.25	
1535	4.60916614532	4.8334197998	-999.25	-999.25	5.06195926666	-999.25	3.58137130737	-999.25	-999.25	-999.25	4.93650865555	-999.25	-999.25	
1536	4.72205591202	4.56653594971	-999.25	-999.25	5.01278734207	-999.25	3.62083649635	-999.25	-999.25	-999.25	4.85084629059	-999.25	-999.25	
1537	4.83297538757	4.77944803238	-999.25	-999.25	4.78296518326	-999.25	3.80330634117	-999.25	-999.25	-999.25	4.69404602051	-999.25	-999.25	
1538	5.12391424179	4.98791027069	-999.25	-999.25	4.78437280655	-999.25	3.87101125717	-999.25	-999.25	-999.25	4.61455106735	-999.25	-999.25	
1539	5.29534101486	5.09032249451	-999.25	-999.25	4.94411706924	-999.25	3.80577158928	-999.25	-999.25	-999.25	5.00808906555	-999.25	-999.25	
1540	4.97161388397	4.67498779297	-999.25	-999.25	5.30801153183	-999.25	4.44301366806	-999.25	-999.25	-999.25	5.1018075943	-999.25	-999.25	
1541	4.69207811356	4.91893386841	-999.25	-999.25	5.95748662949	-999.25	4.8125576973	-999.25	-999.25	-999.25	4.58068847656	-999.25	-999.25	
1542	5.15606832504	5.07725381851	-999.25	-999.25	5.40693616867	-999.25	6.13295984268	-999.25	-999.25	-999.25	4.99129247665	-999.25	-999.25	
1543	5.25604963303	4.74760389328	-999.25	-999.25	4.99751329422	-999.25	5.26392602921	-999.25	-999.25	-999.25	5.16711616516	-999.25	-999.25	
1544	4.69405460358	4.6916680336	-999.25	-999.25	5.93429660797	-999.25	5.31093597412	-999.25	-999.25	-999.25	4.64937591553	-999.25	-999.25	
1545	4.99784755707	4.85785913467	-999.25	-999.25	4.924680233	-999.25	6.14858150482	-999.25	-999.25	-999.25	4.82542514801	-999.25	-999.25	
1546	4.9548034668	4.94835281372	-999.25	-999.25	5.31491470337	-999.25	6.22179841995	-999.25	-999.25	-999.25	4.74647855759	-999.25	-999.25	
1547	4.86042785645	4.99362945557	-999.25	-999.25	5.31701755524	-999.25	6.0534734726	-999.25	-999.25	-999.25	4.75896501541	-999.25	-999.25	
1548	4.72129011154	4.58606386185	-999.25	-999.25	4.5439581871	-999.25	5.17131233215	-999.25	-999.25	-999.25	4.61046981812	-999.25	-999.25	
1549	5.13216018677	4.62323474884	-999.25	-999.25	5.07343959808	-999.25	4.65549850464	-999.25	-999.25	-999.25	4.83368253708	-999.25	-999.25	
1550	5.2780418396	4.61483764648	-999.25	-999.25	5.02141714096	-999.25	4.45866250992	-999.25	-999.25	-999.25	4.94782304764	-999.25	-999.25	
1551	4.87622404099	4.44792318344	-999.25	-999.25	5.09301519394	-999.25	4.54339742661	-999.25	-999.25	-999.25	4.77567815781	-999.25	-999.25	
1552	4.97172546387	4.66723155975	-999.25	-999.25	5.14108753204	-999.25	4.71602010727	-999.25	-999.25	-999.25	4.66262054443	-999.25	-999.25	
1553	5.26332521439	4.75114393234	-999.25	-999.25	5.70530462265	-999.25	5.01608800888	-999.25	-999.25	-999.25	4.91921186447	-999.25	-999.25	
1554	4.82981729507	4.94605588913	-999.25	-999.25	5.04164838791	-999.25	5.04932308197	-999.25	-999.25	-999.25	4.85821962357	-999.25	-999.25	
1555	4.89637088776	4.99439144135	-999.25	-999.25	5.8383231163	-999.25	4.47943639755	-999.25	-999.25	-999.25	4.80548048019	-999.25	-999.25	
1556	4.88221645355	5.04715394974	-999.25	-999.25	5.92694425583	-999.25	4.69136571884	-999.25	-999.25	-999.25	4.55319356918	-999.25	-999.25	
1557	4.8350892067	5.20785284042	-999.25	-999.25	6.13790273666	-999.25	4.98229026794	-999.25	-999.25	-999.25	4.7169342041	-999.25	-999.25	
1558	4.76770448685	4.74069499969	-999.25	-999.25	5.29064512253	-999.25	5.06320858002	-999.25	-999.25	-999.25	4.71901607513	-999.25	-999.25	
1559	4.84231519699	4.75907802582	-999.25	-999.25	5.39669370651	-999.25	4.90760040283	-999.25	-999.25	-999.25	4.58501291275	-999.25	-999.25	
1560	4.94590425491	4.77520656586	-999.25	-999.25	5.90192174911	-999.25	4.76089143753	-999.25	-999.25	-999.25	4.61827945709	-999.25	-999.25	
1561	4.94995498657	5.0318312645	-999.25	-999.25	5.30078601837	-999.25	4.59813404083	-999.25	-999.25	-999.25	4.55743312836	-999.25	-999.25	
1562	4.82857322693	4.93134069443	-999.25	-999.25	5.1378903389	-999.25	4.81304979324	-999.25	-999.25	-999.25	4.60630607605	-999.25	-999.25	
1563	4.82569742203	5.07205963135	-999.25	-999.25	4.9765996933	-999.25	4.66647577286	-999.25	-999.25	-999.25	4.77882528305	-999.25	-999.25	
1564	4.89110040665	5.09385156631	-999.25	-999.25	5.53775215149	-999.25	4.74398183823	-999.25	-999.25	-999.25	4.78626775742	-999.25	-999.25	
1565	4.82830381393	4.66293954849	-999.25	-999.25	5.28169870377	-999.25	4.82289361954	-999.25	-999.25	-999.25	4.58589982986	-999.25	-999.25	
1566	4.82147073746	4.59353208542	-999.25	-999.25	5.35021400452	-999.25	4.73371601105	-999.25	-999.25	-999.25	4.81736755371	-999.25	-999.25	
1567	4.74967050552	4.84718084335	-999.25	-999.25	5.51531934738	-999.25	4.8095664978	-999.25	-999.25	-999.25	4.75325298309	-999.25	-999.25	
1568	4.82801675797	4.8311009407	-999.25	-999.25	5.3829460144	-999.25	4.83160114288	-999.25	-999.25	-999.25	4.88385629654	-999.25	-999.25	
1569	4.70544481277	4.80694484711	-999.25	-999.25	5.50079202652	-999.25	4.78677988052	-999.25	-999.25	-999.25	5.27156305313	-999.25	-999.25	
1570	4.72907161713	4.59355211258	-999.25	-999.25	5.1339673996	-999.25	4.80405664444	-999.25	-999.25	-999.25	5.55109930038	-999.25	-999.25	
1571	4.74015426636	5.07042360306	-999.25	-999.25	4.92458868027	-999.25	4.8145737648	-999.25	-999.25	-999.25	6.03262853622	-999.25	-999.25	
1572	4.69229888916	5.24811697006	-999.25	-999.25	4.79630708694	-999.25	4.75079107285	-999.25	-999.25	-999.25	5.94497299194	-999.25	-999.25	
1573	4.87415933609	4.6776061058	-999.25	-999.25	4.7630314827	-999.25	4.14549446106	-999.25	-999.25	-999.25	5.28130578995	-999.25	-999.25	
1574	4.92924594879	4.87379360199	-999.25	-999.25	4.8958272934	-999.25	4.11958026886	-999.25	-999.25	-999.25	5.21917963028	-999.25	-999.25	
1575	4.78035783768	4.79609775543	-999.25	-999.25	4.62912416458	-999.25	4.19465446472	-999.25	-999.25	-999.25	5.20742940903	-999.25	-999.25	
1576	4.89870738983	4.63709211349	-999.25	-999.25	4.62769460678	-999.25	4.73788070679	-999.25	-999.25	-999.25	5.18197250366	-999.25	-999.25	
1577	4.87952709198	5.13678455353	-999.25	-999.25	4.95156145096	-999.25	4.96777629852	-999.25	-999.25	-999.25	4.91904354095	-999.25	-999.25	
1578	4.92950868607	5.80954790115	-999.25	-999.25	6.01270246506	-999.25	4.9317035675	-999.25	-999.25	-999.25	4.89340782166	-999.25	-999.25	
1579	5.16465377808	5.16364955902	-999.25	-999.25	5.99380540848	-999.25	4.33192777634	-999.25	-999.25	-999.25	4.86672973633	-999.25	-999.25	
1580	5.88476371765	4.4908452034	-999.25	-999.25	5.78206205368	-999.25	4.61655044556	-999.25	-999.25	-999.25	4.71914672852	-999.25	-999.25	
1581	5.87873029709	4.69613409042	-999.25	-999.25	5.39695882797	-999.25	4.93459796906	-999.25	-999.25	-999.25	4.73751163483	-999.25	-999.25	
1582	5.62787389755	4.51121520996	-999.25	-999.25	5.41319894791	-999.25	4.89191102982	-999.25	-999.25	-999.25	4.81116724014	-999.25	-999.25	
1583	5.24510288239	4.69902467728	-999.25	-999.25	6.20293092728	-999.25	4.99160909653	-999.25	-999.25	-999.25	4.75373125076	-999.25	-999.25	
1584	5.31559371948	4.70496940613	-999.25	-999.25	6.18829584122	-999.25	4.7930560112	-999.25	-999.25	-999.25	4.92047548294	-999.25	-999.25	
1585	5.32652997971	4.60437250137	-999.25	-999.25	6.14196872711	-999.25	4.6485581398	-999.25	-999.25	-999.25	6.0759396553	-999.25	-999.25	
1586	5.53693056107	4.7468328476	-999.25	-999.25	6.12373352051	-999.25	5.0316991806	-999.25	-999.25	-999.25	5.80151891708	-999.25	-999.25	
1587	5.53484201431	4.79940271378	-999.25	-999.25	5.80045509338	-999.25	5.04915523529	-999.25	-999.25	-999.25	5.41352701187	-999.25	-999.25	
1588	5.32579851151	5.12699651718	-999.25	-999.25	6.16178798676	-999.25	4.43329000473	-999.25	-999.25	-999.25	5.62328720093	-999.25	-999.25	
1589	5.13687372208	5.13207674026	-999.25	-999.25	6.13608980179	-999.25	4.74388408661	-999.25	-999.25	-999.25	5.8258805275	-999.25	-999.25	
1590	5.03396892548	4.94908380508	-999.25	-999.25	5.94799041748	-999.25	4.99913263321	-999.25	-999.25	-999.25	4.41865921021	-999.25	-999.25	
1591	4.86715841293	4.72800683975	-999.25	-999.25	5.80585622787	-999.25	4.30762052536	-999.25	-999.25	-999.25	5.84907960892	-999.25	-999.25	
1592	4.92958450317	5.24434614182	-999.25	-999.25	5.74639987946	-999.25	4.68510913849	-999.25	-999.25	-999.25	5.12166929245	-999.25	-999.25	
1593	4.71265697479	5.21323347092	-999.25	-999.25	5.28199863434	-999.25	5.08439874649	-999.25	-999.25	-999.25	4.67319822311	-999.25	-999.25	
1594	4.69153308868	4.55537843704	-999.25	-999.25	5.10581159592	-999.25	4.99269723892	-999.25	-999.25	-999.25	4.78843355179	-999.25	-999.25	
1595	4.83462238312	4.8592300415	-999.25	-999.25	5.24096155167	-999.25	4.87936258316	-999.25	-999.25	-999.25	4.8898434639	-999.25	-999.25	
1596	5.13855361938	4.90494394302	-999.25	-999.25	4.89604234695	-999.25	4.8359375	-999.25	-999.25	-999.25	5.18528413773	-999.25	-999.25	
1597	5.99545907974	4.82677936554	-999.25	-999.25	5.10212373734	-999.25	4.89991426468	-999.25	-999.25	-999.25	4.93834161758	-999.25	-999.25	
1598	5.55975675583	4.62112188339	-999.25	-999.25	5.43428087234	-999.25	4.89241218567	-999.25	-999.25	-999.25	5.71303033829	-999.25	-999.25	
1599	5.16736650467	5.00686693192	-999.25	-999.25	5.99481201172	-999.25	4.86686563492	-999.25	-999.25	-999.25	5.14934921265	-999.25	-999.25	
1600	4.90615844727	5.24774932861	-999.25	-999.25	6.03582954407	-999.25	4.84580373764	-999.25	-999.25	-999.25	5.90041017532	-999.25	-999.25	
1601	5.72888565063	4.85171842575	-999.25	-999.25	5.97197294235	-999.25	5.13932704926	-999.25	-999.25	-999.25	5.80647277832	-999.25	-999.25	
